2022-10-06 12:27, success, 0.055782
2022-10-06 16:20, success, 0.028978
2022-10-06 20:14, success, 0.052923
2022-10-07 01:21, success, 0.052979
2022-10-07 04:45, success, 0.050650
2022-10-07 08:16, success, 0.065396
2022-10-07 12:27, success, 0.027743
2022-10-07 16:20, success, 0.070511
2022-10-07 20:14, success, 0.066612
2022-10-08 01:05, success, 0.051639
2022-10-08 04:34, success, 0.052999
2022-10-08 08:16, success, 0.061813
2022-10-08 12:22, success, 0.056275
2022-10-08 16:16, success, 0.197560
2022-10-08 20:13, success, 0.066758
2022-10-09 01:11, success, 0.049321
2022-10-09 04:56, success, 0.054427
2022-10-09 08:16, success, 0.044005
2022-10-09 12:23, success, 0.053073
2022-10-09 16:17, success, 0.053856
2022-10-09 20:13, success, 0.026230
2022-10-10 01:16, success, 0.051717
2022-10-10 05:19, success, 0.047054
2022-10-10 08:21, success, 0.069701
2022-10-10 12:30, success, 0.106857
2022-10-10 16:20, success, 0.131237
2022-10-10 20:14, success, 0.047643
2022-10-11 01:08, success, 0.089733
2022-10-11 05:17, success, 0.034702
2022-10-11 08:21, success, 0.025733
2022-10-11 12:28, success, 0.113011
2022-10-11 16:20, success, 0.056423
2022-10-11 20:16, success, 0.205090
2022-10-12 01:23, success, 0.075944
2022-10-12 05:01, success, 0.026236
2022-10-12 08:16, success, 0.059374
2022-10-12 12:27, success, 0.032909
2022-10-12 16:27, success, 0.144244
2022-10-12 20:15, success, 0.152438
2022-10-13 01:13, success, 0.115288
2022-10-13 05:19, success, 0.032497
2022-10-13 08:18, success, 0.100724
2022-10-13 12:27, success, 0.050403
2022-10-13 16:20, success, 0.080051
2022-10-13 20:15, success, 0.063130
2022-10-14 01:23, success, 0.053945
2022-10-14 05:19, success, 0.186335
2022-10-14 08:19, success, 0.117129
2022-10-14 12:28, success, 0.046635
2022-10-14 16:20, success, 0.053912
2022-10-14 20:14, success, 0.054636
2022-10-15 01:16, success, 0.044816
2022-10-15 05:09, success, 0.028768
2022-10-15 08:17, success, 0.053189
2022-10-15 12:24, success, 0.061055
2022-10-15 16:17, success, 0.052535
2022-10-15 20:13, success, 0.048312
2022-10-16 01:19, success, 0.037433
2022-10-16 05:04, success, 0.132689
2022-10-16 08:16, success, 0.118622
2022-10-16 12:24, success, 0.052396
2022-10-16 16:17, success, 0.122809
2022-10-16 20:14, success, 0.036125
2022-10-17 01:22, success, 0.045939
2022-10-17 05:24, success, 0.030727
2022-10-17 08:27, success, 0.066612
2022-10-17 12:30, success, 0.053543
2022-10-17 16:28, success, 0.083102
2022-10-17 20:14, success, 0.211289
2022-10-18 01:15, success, 0.192630
2022-10-18 05:24, success, 0.069921
2022-10-18 08:22, success, 0.025985
2022-10-18 12:29, success, 0.039526
2022-10-18 16:24, success, 0.023032
2022-10-18 20:14, success, 0.052709
2022-10-19 01:16, success, 0.045528
2022-10-19 05:25, success, 0.051942
2022-10-19 08:26, success, 0.062409
2022-10-19 12:29, success, 0.110611
2022-10-19 16:23, success, 0.057451
2022-10-19 20:14, success, 0.049169
2022-10-20 01:12, success, 0.055513
2022-10-20 04:56, success, 0.035925
2022-10-20 08:17, success, 0.050135
2022-10-20 12:28, success, 0.054797
2022-10-20 16:23, success, 0.032925
2022-10-20 20:14, success, 0.050280
2022-10-21 01:09, success, 0.038587
2022-10-21 04:59, success, 0.052553
2022-10-21 08:18, success, 0.103484
2022-10-21 12:28, success, 0.040154
2022-10-21 16:24, success, 0.040983
2022-10-21 20:15, success, 0.024954
2022-10-22 01:17, success, 0.053578
2022-10-22 04:57, success, 0.025334
2022-10-22 08:17, success, 0.038697
2022-10-22 12:24, success, 0.052209
2022-10-22 16:18, success, 0.046373
2022-10-22 20:13, success, 0.331791
2022-10-23 01:14, success, 0.135893
2022-10-23 05:03, success, 0.054580
2022-10-23 08:16, success, 0.059621
2022-10-23 12:25, success, 0.048828
2022-10-23 16:18, success, 0.026316
2022-10-23 20:14, success, 0.124586
2022-10-24 01:26, success, 0.022866
2022-10-24 05:25, success, 0.047818
2022-10-24 08:26, success, 0.111433
2022-10-24 12:28, success, 0.044089
2022-10-24 16:21, success, 0.026813
2022-10-24 20:14, success, 0.057447
2022-10-25 01:21, success, 0.075388
2022-10-25 05:27, success, 0.028727
2022-10-25 08:24, success, 0.039318
2022-10-25 12:29, success, 0.044595
2022-10-25 16:27, success, 0.027133
2022-10-25 20:16, success, 0.024381
2022-10-26 01:06, success, 0.051558
2022-10-26 04:46, success, 0.073993
2022-10-26 08:15, success, 0.035623
2022-10-26 12:27, success, 0.101756
2022-10-26 16:16, success, 0.043462
2022-10-26 20:13, success, 0.038668
2022-10-27 01:06, success, 0.039112
2022-10-27 04:40, success, 0.030569
2022-10-27 08:16, success, 0.051532
2022-10-27 12:27, success, 0.053012
2022-10-27 16:16, success, 0.028426
2022-10-27 20:13, success, 0.036836
2022-10-28 01:12, success, 0.347462
2022-10-28 04:39, success, 0.051386
2022-10-28 08:17, success, 0.027466
2022-10-28 12:26, success, 0.113795
2022-10-28 16:15, success, 0.101680
2022-10-28 20:13, success, 0.063598
2022-10-29 00:59, success, 0.025679
2022-10-29 04:29, success, 0.116268
2022-10-29 08:15, success, 0.111856
2022-10-29 12:21, success, 0.051816
2022-10-29 16:15, success, 0.051511
2022-10-29 20:12, success, 0.046376
2022-10-30 01:14, success, 0.043187
2022-10-30 04:40, success, 0.114787
2022-10-30 08:14, success, 0.052146
2022-10-30 12:23, success, 0.055722
2022-10-30 16:15, success, 0.043686
2022-10-30 20:12, success, 0.044653
2022-10-31 01:13, success, 0.027702
2022-10-31 04:43, success, 0.059102
2022-10-31 08:18, success, 0.109070
2022-10-31 12:27, success, 0.055013
2022-10-31 16:17, success, 0.061013
2022-10-31 20:13, success, 0.323476
2022-11-01 01:17, success, 0.053495
2022-11-01 05:08, success, 0.037604
2022-11-01 08:16, success, 0.043714
2022-11-01 12:28, success, 0.109627
2022-11-01 16:17, success, 0.119055
2022-11-01 20:13, success, 0.123508
2022-11-02 01:11, success, 0.082117
2022-11-02 04:56, success, 0.121721
2022-11-02 08:16, success, 0.094230
2022-11-02 12:27, success, 0.128591
2022-11-02 16:17, success, 0.085392
2022-11-02 20:12, success, 0.165305
2022-11-03 01:05, success, 0.100130
2022-11-03 04:32, success, 0.085182
2022-11-03 08:17, success, 0.092060
2022-11-03 12:23, success, 0.084388
2022-11-03 16:18, success, 0.117442
2022-11-03 20:10, success, 0.166533
2022-11-04 01:06, success, 0.091191
2022-11-04 04:36, success, 0.122187
2022-11-04 08:16, success, 0.111296
2022-11-04 12:24, success, 0.095710
2022-11-04 16:16, success, 0.099062
2022-11-04 20:12, success, 0.118630
2022-11-05 01:05, success, 0.095819
2022-11-05 04:20, success, 0.089730
2022-11-05 08:14, success, 0.140594
2022-11-05 12:19, success, 0.131431
2022-11-05 16:14, success, 0.100375
2022-11-05 20:14, success, 0.144612
2022-11-06 01:03, success, 0.106037
2022-11-06 04:20, success, 0.127931
2022-11-06 08:14, success, 0.116707
2022-11-06 12:20, success, 0.118418
2022-11-06 16:15, success, 0.120741
2022-11-06 20:12, success, 0.113707
2022-11-07 01:01, success, 0.115004
2022-11-07 04:35, success, 0.113627
2022-11-07 08:17, success, 0.158127
2022-11-07 12:26, success, 0.176608
